weekend_of,movie_title,show_date,day_of_week,theatre_name,timezone,showtime,showtime_id,snapshot_time,final_check_time,minutes_to_showtime,capacity,snapshot_reserved_seats,snapshot_occupancy,final_seats_sold,final_occupancy,pickup_seats,pickup_ratio
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hoffman Center 22,ET,7:30pm,142208702,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-496.61,287,53,0.1847,53,0.1847,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hoffman Center 22,ET,9:00pm,142988803,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-406.61,173,32,0.185,32,0.185,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hoffman Center 22,ET,8:00pm,142208650,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-466.61,287,47,0.1638,47,0.1638,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hoffman Center 22,ET,6:00pm,142988804,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-586.61,173,32,0.185,32,0.185,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hoffman Center 22,ET,5:00pm,142827298,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-646.61,287,6,0.0209,6,0.0209,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Hoffman Center 22,ET,9:15pm,142035780,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-391.61,174,18,0.1034,18,0.1034,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Hoffman Center 22,ET,8:30pm,142988936,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-436.61,104,46,0.4423,46,0.4423,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Hoffman Center 22,ET,6:30pm,142035779,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-556.61,174,88,0.5057,88,0.5057,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Hoffman Center 22,ET,5:40pm,142988937,2026-05-09T03:46:36.349152+00:00,2026-05-09T07:39:48.118368+00:00,-606.61,104,10,0.0962,10,0.0962,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Tysons Corner 16,ET,11:00pm,142157024,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,1152.73,334,10,0.0299,31,0.0928,21,3.1
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Tysons Corner 16,ET,8:00pm,142157023,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,972.73,334,75,0.2246,141,0.4222,66,1.88
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Tysons Corner 16,ET,5:00pm,142157026,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,792.73,334,52,0.1557,118,0.3533,66,2.2692
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Tysons Corner 16,ET,9:00pm,142157097,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,1032.73,247,42,0.17,106,0.4291,64,2.5238
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Tysons Corner 16,ET,10:00pm,142156971,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,1092.73,285,2,0.007,32,0.1123,30,16.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Tysons Corner 16,ET,7:00pm,142156974,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,912.73,285,9,0.0316,40,0.1404,31,4.4444
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Tysons Corner 16,ET,9:45pm,142990073,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,1077.73,184,9,0.0489,36,0.1957,27,4.0
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Tysons Corner 16,ET,6:55pm,142990072,2026-05-09T03:47:16.351699+00:00,2026-05-10T07:38:26.754129+00:00,907.73,184,11,0.0598,138,0.75,127,12.5455
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Tysons Corner 16,ET,11:00pm,142157019,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-287.38,334,42,0.1257,42,0.1257,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Tysons Corner 16,ET,8:00pm,142157020,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-467.38,334,202,0.6048,202,0.6048,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Tysons Corner 16,ET,5:00pm,142157021,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-647.38,334,82,0.2455,82,0.2455,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Tysons Corner 16,ET,9:00pm,142157096,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-407.38,247,131,0.5304,131,0.5304,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Tysons Corner 16,ET,10:00pm,142156970,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-347.38,285,27,0.0947,27,0.0947,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Tysons Corner 16,ET,7:00pm,142156969,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-527.38,285,20,0.0702,20,0.0702,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Tysons Corner 16,ET,9:30pm,142990058,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-377.38,184,34,0.1848,34,0.1848,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Tysons Corner 16,ET,6:40pm,142990076,2026-05-09T03:47:22.835471+00:00,2026-05-09T07:40:08.549165+00:00,-547.38,184,78,0.4239,78,0.4239,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Shirlington 7,ET,10:00pm,142237900,2026-05-09T03:47:13.260311+00:00,2026-05-09T07:39:48.466496+00:00,-347.22,84,36,0.4286,36,0.4286,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Shirlington 7,ET,7:00pm,142237884,2026-05-09T03:47:13.260311+00:00,2026-05-09T07:39:48.466496+00:00,-527.22,84,58,0.6905,58,0.6905,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Shirlington 7,ET,10:15pm,142934521,2026-05-09T03:47:13.260311+00:00,2026-05-09T07:39:48.466496+00:00,-332.22,86,6,0.0698,6,0.0698,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Shirlington 7,ET,7:20pm,142934522,2026-05-09T03:47:13.260311+00:00,2026-05-09T07:39:48.466496+00:00,-507.22,86,71,0.8256,71,0.8256,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Worldgate 9,ET,10:30pm,142050035,2026-05-09T03:47:53.931259+00:00,2026-05-10T07:38:49.599017+00:00,1122.1,121,4,0.0331,33,0.2727,29,8.25
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Worldgate 9,ET,7:30pm,142050034,2026-05-09T03:47:53.931259+00:00,2026-05-10T07:38:49.599017+00:00,942.1,121,8,0.0661,51,0.4215,43,6.375
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Worldgate 9,ET,9:30pm,142915945,2026-05-09T03:47:53.931259+00:00,2026-05-10T07:38:49.599017+00:00,1062.1,66,0,0.0,8,0.1212,8,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Worldgate 9,ET,6:45pm,142915946,2026-05-09T03:47:53.931259+00:00,2026-05-10T07:38:49.599017+00:00,897.1,66,8,0.1212,39,0.5909,31,4.875
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Worldgate 9,ET,10:30pm,142050031,2026-05-09T03:47:59.286180+00:00,2026-05-09T07:40:13.584915+00:00,-317.99,121,31,0.2562,31,0.2562,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Worldgate 9,ET,7:30pm,142050030,2026-05-09T03:47:59.286180+00:00,2026-05-09T07:40:13.584915+00:00,-497.99,121,35,0.2893,35,0.2893,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Worldgate 9,ET,9:30pm,142915949,2026-05-09T03:47:59.286180+00:00,2026-05-09T07:40:13.584915+00:00,-377.99,66,18,0.2727,18,0.2727,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Worldgate 9,ET,6:45pm,142915950,2026-05-09T03:47:59.286180+00:00,2026-05-09T07:40:13.584915+00:00,-542.99,66,20,0.303,20,0.303,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Academy 8,ET,10:30pm,142217058,2026-05-09T03:48:13.730277+00:00,2026-05-10T07:00:49.710262+00:00,1121.77,78,5,0.0641,30,0.3846,25,6.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Academy 8,ET,7:30pm,142217057,2026-05-09T03:48:13.730277+00:00,2026-05-10T07:00:49.710262+00:00,941.77,78,15,0.1923,69,0.8846,54,4.6
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Academy 8,ET,10:40pm,142971755,2026-05-09T03:48:13.730277+00:00,2026-05-10T07:00:49.710262+00:00,1131.77,44,0,0.0,2,0.0455,2,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Academy 8,ET,8:00pm,142971729,2026-05-09T03:48:13.730277+00:00,2026-05-10T07:00:49.710262+00:00,971.77,50,2,0.04,16,0.32,14,8.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Center Valley 16,ET,9:45pm,142209746,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-363.64,312,91,0.2917,91,0.2917,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Center Valley 16,ET,6:45pm,142209745,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-543.64,312,135,0.4327,135,0.4327,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Center Valley 16,ET,10:30pm,142209732,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-318.64,209,81,0.3876,74,0.3541,0,0.9136
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Center Valley 16,ET,8:30pm,142210252,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-438.64,349,63,0.1805,63,0.1805,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Center Valley 16,ET,5:30pm,142210253,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-618.64,349,32,0.0917,32,0.0917,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Center Valley 16,ET,10:00pm,142983823,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-348.64,95,5,0.0526,5,0.0526,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Center Valley 16,ET,7:00pm,142032561,2026-05-09T03:48:38.467688+00:00,2026-05-09T07:40:44.645672+00:00,-528.64,134,60,0.4478,60,0.4478,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Center Valley 16,ET,9:45pm,142209742,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,1076.36,312,6,0.0192,36,0.1154,30,6.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Center Valley 16,ET,6:45pm,142209741,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,896.36,312,36,0.1154,115,0.3686,79,3.1944
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Center Valley 16,ET,10:30pm,142209735,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,1121.36,209,18,0.0861,58,0.2775,40,3.2222
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Center Valley 16,ET,8:30pm,142210265,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,1001.36,349,3,0.0086,50,0.1433,47,16.6667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Center Valley 16,ET,5:30pm,142210266,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,821.36,349,2,0.0057,39,0.1117,37,19.5
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Center Valley 16,ET,9:15pm,142032620,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,1046.36,134,0,0.0,9,0.0672,9,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Center Valley 16,ET,6:30pm,142032558,2026-05-09T03:48:38.467317+00:00,2026-05-10T07:39:23.842621+00:00,881.36,134,15,0.1119,75,0.5597,60,5.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Bethlehem 12,ET,8:00pm,142104148,2026-05-09T03:49:10.998722+00:00,2026-05-10T07:39:23.849040+00:00,970.82,201,2,0.01,28,0.1393,26,14.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Bethlehem 12,ET,5:00pm,142104147,2026-05-09T03:49:10.998722+00:00,2026-05-10T07:39:23.849040+00:00,790.82,201,7,0.0348,33,0.1642,26,4.7143
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Bethlehem 12,ET,9:00pm,142104081,2026-05-09T03:49:10.998722+00:00,2026-05-10T07:39:23.849040+00:00,1030.82,443,0,0.0,54,0.1219,54,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Bethlehem 12,ET,6:00pm,142104082,2026-05-09T03:49:10.998722+00:00,2026-05-10T07:39:23.849040+00:00,850.82,443,4,0.009,46,0.1038,42,11.5
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Bethlehem 12,ET,9:15pm,141887173,2026-05-09T03:49:10.998722+00:00,2026-05-10T07:39:23.849040+00:00,1045.82,99,0,0.0,8,0.0808,8,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Bethlehem 12,ET,6:30pm,141887174,2026-05-09T03:49:10.998722+00:00,2026-05-10T07:39:23.849040+00:00,880.82,99,2,0.0202,18,0.1818,16,9.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bethlehem 12,ET,8:00pm,142104152,2026-05-09T03:49:12.327050+00:00,2026-05-09T07:40:44.649661+00:00,-469.21,201,59,0.2935,59,0.2935,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bethlehem 12,ET,5:00pm,142104151,2026-05-09T03:49:12.327050+00:00,2026-05-09T07:40:44.649661+00:00,-649.21,201,16,0.0796,16,0.0796,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bethlehem 12,ET,9:00pm,142104079,2026-05-09T03:49:12.327050+00:00,2026-05-09T07:40:44.649661+00:00,-409.21,443,84,0.1896,84,0.1896,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bethlehem 12,ET,6:00pm,142104080,2026-05-09T03:49:12.327050+00:00,2026-05-09T07:40:44.649661+00:00,-589.21,443,56,0.1264,56,0.1264,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Bethlehem 12,ET,9:15pm,141887147,2026-05-09T03:49:12.327050+00:00,2026-05-09T07:40:44.649661+00:00,-394.21,99,8,0.0808,8,0.0808,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Bethlehem 12,ET,6:30pm,141887148,2026-05-09T03:49:12.327050+00:00,2026-05-09T07:40:44.649661+00:00,-559.21,99,31,0.3131,31,0.3131,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Hiram 14,ET,10:30pm,142946268,2026-05-09T03:54:43.689740+00:00,2026-05-10T07:42:23.019801+00:00,1115.27,125,0,0.0,22,0.176,22,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Hiram 14,ET,9:55pm,142057519,2026-05-09T03:54:43.689740+00:00,2026-05-10T07:42:23.019801+00:00,1080.27,112,2,0.0179,25,0.2232,23,12.5
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Hiram 14,ET,6:55pm,142057518,2026-05-09T03:54:43.689740+00:00,2026-05-10T07:42:23.019801+00:00,900.27,112,0,0.0,66,0.5893,66,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Hiram 14,ET,6:05pm,142946159,2026-05-09T03:54:43.689740+00:00,2026-05-10T07:42:23.019801+00:00,850.27,112,0,0.0,16,0.1429,16,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Hiram 14,ET,10:00pm,142041850,2026-05-09T03:54:43.689740+00:00,2026-05-10T07:42:23.019801+00:00,1085.27,88,0,0.0,5,0.0568,5,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Hiram 14,ET,7:00pm,142041849,2026-05-09T03:54:43.689740+00:00,2026-05-10T07:42:23.019801+00:00,905.27,88,7,0.0795,47,0.5341,40,6.7143
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hiram 14,ET,10:30pm,142946270,2026-05-09T03:55:15.941617+00:00,2026-05-09T07:43:38.036642+00:00,-325.27,125,9,0.072,9,0.072,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hiram 14,ET,10:00pm,142057515,2026-05-09T03:55:15.941617+00:00,2026-05-09T07:43:38.036642+00:00,-355.27,112,30,0.2679,30,0.2679,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hiram 14,ET,7:05pm,142057514,2026-05-09T03:55:15.941617+00:00,2026-05-09T07:43:38.036642+00:00,-530.27,112,95,0.8482,95,0.8482,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Hiram 14,ET,6:05pm,142946162,2026-05-09T03:55:15.941617+00:00,2026-05-09T07:43:38.036642+00:00,-590.27,112,41,0.3661,41,0.3661,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Hiram 14,ET,10:00pm,142041846,2026-05-09T03:55:15.941617+00:00,2026-05-09T07:43:38.036642+00:00,-355.27,88,0,0.0,0,0.0,0,
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Hiram 14,ET,7:00pm,142041845,2026-05-09T03:55:15.941617+00:00,2026-05-09T07:43:38.036642+00:00,-535.27,88,17,0.1932,17,0.1932,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,10:00pm,142213261,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,1084.36,306,9,0.0294,26,0.085,17,2.8889
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,7:00pm,142213260,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,904.36,306,35,0.1144,113,0.3693,78,3.2286
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,9:00pm,142213175,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,1024.36,135,14,0.1037,57,0.4222,43,4.0714
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,10:30pm,142937130,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,1114.36,83,2,0.0241,16,0.1928,14,8.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,9:30pm,142213278,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,1054.36,76,3,0.0395,21,0.2763,18,7.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,6:00pm,142213197,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,844.36,125,18,0.144,64,0.512,46,3.5556
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,9:00pm,141957739,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,1024.36,83,2,0.0241,36,0.4337,34,18.0
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Liberty Tree Mall 20,ET,6:00pm,141957700,2026-05-09T03:55:38.370686+00:00,2026-05-10T07:42:54.729953+00:00,844.36,83,39,0.4699,79,0.9518,40,2.0256
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,10:00pm,142213262,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-355.78,306,56,0.183,56,0.183,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,7:00pm,142213265,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-535.78,306,138,0.451,138,0.451,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,9:00pm,142213178,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-415.78,135,84,0.6222,84,0.6222,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,10:30pm,142937131,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-325.78,83,18,0.2169,15,0.1807,0,0.8333
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,9:30pm,142213279,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-385.78,76,47,0.6184,47,0.6184,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,7:30pm,142937132,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-505.78,83,45,0.5422,45,0.5422,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,6:00pm,142213198,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-595.78,125,30,0.24,30,0.24,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,9:15pm,141957697,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-400.78,83,18,0.2169,18,0.2169,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Liberty Tree Mall 20,ET,6:30pm,141957696,2026-05-09T03:55:46.961785+00:00,2026-05-09T07:44:08.580414+00:00,-565.78,83,64,0.7711,64,0.7711,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC 19th St. East 6,ET,10:15pm,142132662,2026-05-09T04:05:45.495687+00:00,2026-05-10T07:48:11.678734+00:00,1089.24,58,0,0.0,25,0.431,25,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC 19th St. East 6,ET,7:15pm,142132651,2026-05-09T04:05:45.495687+00:00,2026-05-10T07:48:11.678734+00:00,909.24,58,21,0.3621,44,0.7586,23,2.0952
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC 19th St. East 6,ET,10:15pm,142132657,2026-05-09T04:05:49.586719+00:00,2026-05-09T07:49:10.160995+00:00,-350.83,58,39,0.6724,39,0.6724,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC 19th St. East 6,ET,7:15pm,142132658,2026-05-09T04:05:49.586719+00:00,2026-05-09T07:49:10.160995+00:00,-530.83,58,47,0.8103,47,0.8103,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Bay Terrace 6,ET,10:00pm,142084750,2026-05-09T04:06:07.244846+00:00,2026-05-10T07:48:34.375319+00:00,1073.88,92,15,0.163,77,0.837,62,5.1333
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Bay Terrace 6,ET,7:00pm,142084749,2026-05-09T04:06:07.244846+00:00,2026-05-10T07:48:34.375319+00:00,893.88,92,75,0.8152,88,0.9565,13,1.1733
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Bay Terrace 6,ET,9:15pm,141906258,2026-05-09T04:06:07.244846+00:00,2026-05-10T07:48:34.375319+00:00,1028.88,44,15,0.3409,40,0.9091,25,2.6667
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Bay Terrace 6,ET,6:30pm,141906257,2026-05-09T04:06:07.244846+00:00,2026-05-10T07:48:34.375319+00:00,863.88,44,19,0.4318,42,0.9545,23,2.2105
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bay Terrace 6,ET,11:00pm,142084747,2026-05-09T04:06:11.225111+00:00,2026-05-09T07:49:32.708416+00:00,-306.19,92,56,0.6087,56,0.6087,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bay Terrace 6,ET,8:00pm,142084746,2026-05-09T04:06:11.225111+00:00,2026-05-09T07:49:32.708416+00:00,-486.19,92,80,0.8696,80,0.8696,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Bay Terrace 6,ET,5:00pm,142084745,2026-05-09T04:06:11.225111+00:00,2026-05-09T07:49:32.708416+00:00,-666.19,92,73,0.7935,73,0.7935,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Bay Terrace 6,ET,9:15pm,141906254,2026-05-09T04:06:11.225111+00:00,2026-05-09T07:49:32.708416+00:00,-411.19,44,33,0.75,33,0.75,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Bay Terrace 6,ET,6:30pm,141906255,2026-05-09T04:06:11.225111+00:00,2026-05-09T07:49:32.708416+00:00,-576.19,44,31,0.7045,31,0.7045,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fantasy 5,ET,10:40pm,142047312,2026-05-09T04:06:34.779327+00:00,2026-05-10T07:48:59.892261+00:00,1113.42,84,0,0.0,8,0.0952,8,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fantasy 5,ET,8:50pm,142875549,2026-05-09T04:06:34.779327+00:00,2026-05-10T07:48:59.892261+00:00,1003.42,87,13,0.1494,47,0.5402,34,3.6154
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fantasy 5,ET,7:45pm,142047313,2026-05-09T04:06:34.779327+00:00,2026-05-10T07:48:59.892261+00:00,938.42,84,0,0.0,37,0.4405,37,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fantasy 5,ET,6:00pm,142875550,2026-05-09T04:06:34.779327+00:00,2026-05-10T07:48:59.892261+00:00,833.42,87,10,0.1149,25,0.2874,15,2.5
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fantasy 5,ET,10:15pm,142047306,2026-05-09T04:06:42.741291+00:00,2026-05-09T07:49:39.100714+00:00,-351.71,84,20,0.2381,20,0.2381,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fantasy 5,ET,8:50pm,142875545,2026-05-09T04:06:42.741291+00:00,2026-05-09T07:49:39.100714+00:00,-436.71,87,33,0.3793,33,0.3793,0,1.0
