weekend_of,run_id,snapshot_time,snapshot_bucket,show_date,day_of_week,theatre_name,theatre_city,timezone,movie_title,showtime,showtime_id,minutes_until_showtime,auditorium_name,auditorium_type,total_seats,reserved_seats,available_seats,occupancy_pct,delta_reserved_since_previous,amc_seat_map_url,notes
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:51.510382+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Clifton Commons 16,,ET,PAW Patrol: The Dino Movie,1:45pm,145075881,3065,,Laser at AMC,289,21,268,7.3,0,https://www.amctheatres.com/showtimes/145075881/seats,Laser at AMC @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:51.510382+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Clifton Commons 16,,ET,PAW Patrol: The Dino Movie,11:00am,145075880,2900,,Laser at AMC,289,42,247,14.5,0,https://www.amctheatres.com/showtimes/145075880/seats,Laser at AMC @ 11:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:51.510382+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Clifton Commons 16,,ET,PAW Patrol: The Dino Movie,10:00am,145951153,2840,,Laser at AMC,146,8,138,5.5,4,https://www.amctheatres.com/showtimes/145951153/seats,Laser at AMC @ 10:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,The End of Oak Street,8:30pm,145217550,4910,,Laser at AMC,96,4,92,4.2,0,https://www.amctheatres.com/showtimes/145217550/seats,Laser at AMC @ 8:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,The End of Oak Street,6:30pm,145217728,4790,,Laser at AMC,53,5,48,9.4,0,https://www.amctheatres.com/showtimes/145217728/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,The End of Oak Street,3:50pm,145217730,4630,,Laser at AMC,53,11,42,20.8,0,https://www.amctheatres.com/showtimes/145217730/seats,Laser at AMC @ 3:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,The End of Oak Street,1:00pm,145217731,4460,,Laser at AMC,53,6,47,11.3,0,https://www.amctheatres.com/showtimes/145217731/seats,Laser at AMC @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,9:15pm,146064543,4955,,Laser at AMC,53,0,53,0,0,https://www.amctheatres.com/showtimes/146064543/seats,Laser at AMC @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,6:00pm,145217552,4760,,Laser at AMC,96,0,96,0,0,https://www.amctheatres.com/showtimes/145217552/seats,Laser at AMC @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,3:30pm,145217553,4610,,Laser at AMC,96,15,81,15.6,4,https://www.amctheatres.com/showtimes/145217553/seats,Laser at AMC @ 3:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,1:00pm,145217554,4460,,Laser at AMC,96,8,88,8.3,0,https://www.amctheatres.com/showtimes/145217554/seats,Laser at AMC @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,11:00am,146064410,4340,,Laser at AMC,94,5,89,5.3,5,https://www.amctheatres.com/showtimes/146064410/seats,Laser at AMC @ 11:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,11:30am,146064483,4370,,English Spoken with Spanish Subtitles,36,0,36,0,0,https://www.amctheatres.com/showtimes/146064483/seats,English Spoken with Spanish Subtitles @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:40:56.789821+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,11:15am,146064379,4355,,Spanish Language Dubbed with No Subtitles,39,2,37,5.1,0,https://www.amctheatres.com/showtimes/146064379/seats,Spanish Language Dubbed with No Subtitles @ 11:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,The End of Oak Street,8:30pm,145217545,3469,,Laser at AMC,96,20,76,20.8,4,https://www.amctheatres.com/showtimes/145217545/seats,Laser at AMC @ 8:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,The End of Oak Street,6:30pm,145217732,3349,,Laser at AMC,53,13,40,24.5,0,https://www.amctheatres.com/showtimes/145217732/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,The End of Oak Street,3:50pm,145217734,3189,,Laser at AMC,53,19,34,35.8,0,https://www.amctheatres.com/showtimes/145217734/seats,Laser at AMC @ 3:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,The End of Oak Street,1:00pm,145217735,3019,,Laser at AMC,53,13,40,24.5,0,https://www.amctheatres.com/showtimes/145217735/seats,Laser at AMC @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,9:15pm,146064545,3514,,Laser at AMC,53,0,53,0,0,https://www.amctheatres.com/showtimes/146064545/seats,Laser at AMC @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,6:00pm,145217547,3319,,Laser at AMC,96,5,91,5.2,0,https://www.amctheatres.com/showtimes/145217547/seats,Laser at AMC @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,3:30pm,145217548,3169,,Laser at AMC,96,26,70,27.1,4,https://www.amctheatres.com/showtimes/145217548/seats,Laser at AMC @ 3:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,1:00pm,145217549,3019,,Laser at AMC,96,26,70,27.1,0,https://www.amctheatres.com/showtimes/145217549/seats,Laser at AMC @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,11:15am,146064426,2914,,Laser at AMC,56,6,50,10.7,0,https://www.amctheatres.com/showtimes/146064426/seats,Laser at AMC @ 11:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,11:30am,146064380,2929,,Open Caption (On-screen Subtitles),39,4,35,10.3,0,https://www.amctheatres.com/showtimes/146064380/seats,Open Caption (On-screen Subtitles) @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,1:30pm,146064438,3049,,Spanish Language Dubbed with No Subtitles,39,0,39,0,0,https://www.amctheatres.com/showtimes/146064438/seats,Spanish Language Dubbed with No Subtitles @ 1:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:26.324896+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,11:30am,146064486,2929,,English Spoken with Spanish Subtitles,36,0,36,0,0,https://www.amctheatres.com/showtimes/146064486/seats,English Spoken with Spanish Subtitles @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:50.741085+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Colonial 18,,ET,The End of Oak Street,8:30pm,145217540,2028,,Laser at AMC,96,44,52,45.8,2,https://www.amctheatres.com/showtimes/145217540/seats,Laser at AMC @ 8:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:50.741085+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Colonial 18,,ET,The End of Oak Street,6:30pm,145217724,1909,,Laser at AMC,53,24,29,45.3,1,https://www.amctheatres.com/showtimes/145217724/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:50.741085+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,9:15pm,146064547,2074,,Laser at AMC,53,0,53,0,0,https://www.amctheatres.com/showtimes/146064547/seats,Laser at AMC @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:50.741085+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Colonial 18,,ET,PAW Patrol: The Dino Movie,6:00pm,145217542,1879,,Laser at AMC,96,23,73,24,4,https://www.amctheatres.com/showtimes/145217542/seats,Laser at AMC @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,The End of Oak Street,9:00pm,145291660,4939,,,103,1,102,1,,https://www.amctheatres.com/showtimes/145291660/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,The End of Oak Street,7:30pm,145291652,4849,,,191,5,186,2.6,,https://www.amctheatres.com/showtimes/145291652/seats,Unknown format @ 7:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,The End of Oak Street,4:45pm,145291664,4684,,,191,1,190,0.5,,https://www.amctheatres.com/showtimes/145291664/seats,Unknown format @ 4:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,The End of Oak Street,2:00pm,145291663,4519,,,191,6,185,3.1,,https://www.amctheatres.com/showtimes/145291663/seats,Unknown format @ 2:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,The End of Oak Street,11:15am,145291662,4354,,,191,5,186,2.6,,https://www.amctheatres.com/showtimes/145291662/seats,Unknown format @ 11:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,The End of Oak Street,10:15am,146099307,4294,,,279,2,277,0.7,,https://www.amctheatres.com/showtimes/146099307/seats,Unknown format @ 10:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,3:45pm,145291645,4624,,Open Caption (On-screen Subtitles),232,39,193,16.8,0,https://www.amctheatres.com/showtimes/145291645/seats,Open Caption (On-screen Subtitles) @ 3:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,9:00pm,146099362,4939,,,91,16,75,17.6,,https://www.amctheatres.com/showtimes/146099362/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,6:30pm,145291646,4789,,,232,0,232,0,,https://www.amctheatres.com/showtimes/145291646/seats,Unknown format @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,1:00pm,145291644,4459,,,232,7,225,3,,https://www.amctheatres.com/showtimes/145291644/seats,Unknown format @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,11:30am,146099413,4369,,,103,3,100,2.9,,https://www.amctheatres.com/showtimes/146099413/seats,Unknown format @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:41:38.151687+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,10:30am,145291647,4309,,,232,7,225,3,,https://www.amctheatres.com/showtimes/145291647/seats,Unknown format @ 10:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,The End of Oak Street,7:00pm,145291620,3378,,Dolby Cinema at AMC,115,58,57,50.4,3,https://www.amctheatres.com/showtimes/145291620/seats,Dolby Cinema at AMC @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,The End of Oak Street,3:15pm,145291667,3153,,Open Caption (On-screen Subtitles),191,3,188,1.6,0,https://www.amctheatres.com/showtimes/145291667/seats,Open Caption (On-screen Subtitles) @ 3:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,The End of Oak Street,9:00pm,145291666,3498,,,191,0,191,0,,https://www.amctheatres.com/showtimes/145291666/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,The End of Oak Street,6:00pm,145291668,3318,,,191,3,188,1.6,,https://www.amctheatres.com/showtimes/145291668/seats,Unknown format @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,The End of Oak Street,12:30pm,145291665,2988,,,191,19,172,9.9,,https://www.amctheatres.com/showtimes/145291665/seats,Unknown format @ 12:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,The End of Oak Street,10:15am,146099311,2853,,,279,0,279,0,,https://www.amctheatres.com/showtimes/146099311/seats,Unknown format @ 10:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,9:00pm,146099364,3498,,,91,16,75,17.6,,https://www.amctheatres.com/showtimes/146099364/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,6:30pm,145291642,3348,,,232,4,228,1.7,,https://www.amctheatres.com/showtimes/145291642/seats,Unknown format @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,3:45pm,145291641,3183,,,232,7,225,3,,https://www.amctheatres.com/showtimes/145291641/seats,Unknown format @ 3:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,1:00pm,145291640,3018,,,232,29,203,12.5,,https://www.amctheatres.com/showtimes/145291640/seats,Unknown format @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,11:30am,146099340,2928,,,105,0,105,0,,https://www.amctheatres.com/showtimes/146099340/seats,Unknown format @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:20.644458+00:00,2026-08-13T14:00Z,2026-08-15,Saturday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,10:30am,145291643,2868,,,232,28,204,12.1,,https://www.amctheatres.com/showtimes/145291643/seats,Unknown format @ 10:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:33.384228+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbia 14,,ET,The End of Oak Street,7:00pm,145291617,1937,,Dolby Cinema at AMC,115,72,43,62.6,-1,https://www.amctheatres.com/showtimes/145291617/seats,Dolby Cinema at AMC @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:33.384228+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbia 14,,ET,The End of Oak Street,9:00pm,145291672,2058,,,191,1,190,0.5,,https://www.amctheatres.com/showtimes/145291672/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:33.384228+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbia 14,,ET,The End of Oak Street,6:00pm,145291671,1878,,,191,0,191,0,,https://www.amctheatres.com/showtimes/145291671/seats,Unknown format @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:33.384228+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,9:00pm,146099367,2058,,,91,16,75,17.6,,https://www.amctheatres.com/showtimes/146099367/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:33.384228+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbia 14,,ET,PAW Patrol: The Dino Movie,6:30pm,145291639,1908,,,232,18,214,7.8,,https://www.amctheatres.com/showtimes/145291639/seats,Unknown format @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,The End of Oak Street,1:10pm,146041827,4468,,Open Caption (On-screen Subtitles),249,0,249,0,0,https://www.amctheatres.com/showtimes/146041827/seats,Open Caption (On-screen Subtitles) @ 1:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,The End of Oak Street,9:00pm,145194164,4938,,,249,4,245,1.6,,https://www.amctheatres.com/showtimes/145194164/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,The End of Oak Street,6:25pm,145194165,4783,,,249,1,248,0.4,,https://www.amctheatres.com/showtimes/145194165/seats,Unknown format @ 6:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,The End of Oak Street,3:45pm,145194166,4623,,,249,2,247,0.8,,https://www.amctheatres.com/showtimes/145194166/seats,Unknown format @ 3:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,1:00pm,145194326,4458,,Open Caption (On-screen Subtitles),249,0,249,0,0,https://www.amctheatres.com/showtimes/145194326/seats,Open Caption (On-screen Subtitles) @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,9:30pm,146041843,4968,,,205,0,205,0,,https://www.amctheatres.com/showtimes/146041843/seats,Unknown format @ 9:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,8:25pm,146041887,4903,,,249,0,249,0,,https://www.amctheatres.com/showtimes/146041887/seats,Unknown format @ 8:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,6:00pm,145194324,4758,,,249,11,238,4.4,,https://www.amctheatres.com/showtimes/145194324/seats,Unknown format @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:42:27.378185+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,3:30pm,145194325,4608,,,249,5,244,2,,https://www.amctheatres.com/showtimes/145194325/seats,Unknown format @ 3:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:43:15.915188+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbus Park 15,,ET,The End of Oak Street,9:00pm,145194158,2057,,,249,3,246,1.2,,https://www.amctheatres.com/showtimes/145194158/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:43:15.915188+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbus Park 15,,ET,The End of Oak Street,6:25pm,145194159,1902,,,249,8,241,3.2,,https://www.amctheatres.com/showtimes/145194159/seats,Unknown format @ 6:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:43:15.915188+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,9:00pm,146041888,2057,,,249,0,249,0,,https://www.amctheatres.com/showtimes/146041888/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:43:15.915188+00:00,2026-08-13T14:00Z,2026-08-14,Friday,AMC Columbus Park 15,,ET,PAW Patrol: The Dino Movie,6:00pm,145194318,1877,,,249,6,243,2.4,,https://www.amctheatres.com/showtimes/145194318/seats,Unknown format @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:43:05.702242+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Courthouse Plaza 8,,ET,The End of Oak Street,10:00pm,145217314,4997,,Laser at AMC,76,2,74,2.6,0,https://www.amctheatres.com/showtimes/145217314/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-14,20260813-103755-6835a0,2026-08-13T14:43:05.702242+00:00,2026-08-13T14:00Z,2026-08-16,Sunday,AMC Courthouse Plaza 8,,ET,The End of Oak Street,7:25pm,145217313,4842,,Laser at AMC,76,3,73,3.9,0,https://www.amctheatres.com/showtimes/145217313/seats,Laser at AMC @ 7:25pm (saved link); showtime_window=sat-sun-10-23-v1
