weekend_of,run_id,date,day_of_week,theatre_name,theatre_city,timezone,movie_title,polymarket_market,showtime,check_time,minutes_after_showtime,auditorium_name,auditorium_type,total_seats,seats_sold,seats_available,occupancy_pct,amc_seat_map_url,notes
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC El Paso 16,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,6:45pm,2026-08-08T07:20:59.379859+00:00,454,,,37,10,27,27,https://www.amctheatres.com/showtimes/145479885/seats,Unknown format @ 6:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Irving Mall 14,Dallas,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45pm,2026-08-08T07:21:03.433067+00:00,216,,Laser at AMC,53,4,49,7.5,https://www.amctheatres.com/showtimes/145490318/seats,Laser at AMC @ 10:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Irving Mall 14,Dallas,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,8:05pm,2026-08-08T07:21:03.433067+00:00,376,,Laser at AMC,62,29,33,46.8,https://www.amctheatres.com/showtimes/145490317/seats,Laser at AMC @ 8:05pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Irving Mall 14,Dallas,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:20pm,2026-08-08T07:21:03.433067+00:00,541,,Laser at AMC,62,7,55,11.3,https://www.amctheatres.com/showtimes/145490319/seats,Laser at AMC @ 5:20pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Palace 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45pm,2026-08-08T07:21:08.513162+00:00,216,,Laser at AMC,44,4,40,9.1,https://www.amctheatres.com/showtimes/145424949/seats,Laser at AMC @ 10:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Palace 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,8:00pm,2026-08-08T07:21:08.513162+00:00,381,,Laser at AMC,44,21,23,47.7,https://www.amctheatres.com/showtimes/145424951/seats,Laser at AMC @ 8:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Palace 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:15pm,2026-08-08T07:21:08.513162+00:00,546,,Laser at AMC,44,3,41,6.8,https://www.amctheatres.com/showtimes/145424953/seats,Laser at AMC @ 5:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC DINE-IN Block 37,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45pm,2026-08-08T07:21:11.262311+00:00,216,,Dine-In Delivery to Seat,21,6,15,28.6,https://www.amctheatres.com/showtimes/145478378/seats,Dine-In Delivery to Seat @ 10:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC DINE-IN Block 37,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-08T07:21:11.262311+00:00,426,,Dine-In Delivery to Seat,37,28,9,75.7,https://www.amctheatres.com/showtimes/145478377/seats,Dine-In Delivery to Seat @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lakeline 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:30pm,2026-08-08T07:21:17.921445+00:00,291,,,42,14,28,33.3,https://www.amctheatres.com/showtimes/145865592/seats,Unknown format @ 9:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lakeline 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,6:45pm,2026-08-08T07:21:17.921445+00:00,456,,,42,2,40,4.8,https://www.amctheatres.com/showtimes/145865596/seats,Unknown format @ 6:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC West End Pointe 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:30pm,2026-08-08T07:21:10.592769+00:00,231,,,40,1,39,2.5,https://www.amctheatres.com/showtimes/145442705/seats,Unknown format @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC West End Pointe 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:21:10.592769+00:00,396,,,40,26,14,65,https://www.amctheatres.com/showtimes/145442704/seats,Unknown format @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC West End Pointe 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:00pm,2026-08-08T07:21:10.592769+00:00,561,,,40,4,36,10,https://www.amctheatres.com/showtimes/145442706/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Burleson 14,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:30pm,2026-08-08T07:21:17.396691+00:00,231,,Laser at AMC,61,7,54,11.5,https://www.amctheatres.com/showtimes/145315704/seats,Laser at AMC @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Burleson 14,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:21:17.396691+00:00,396,,Laser at AMC,61,23,38,37.7,https://www.amctheatres.com/showtimes/145315706/seats,Laser at AMC @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Burleson 14,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:00pm,2026-08-08T07:21:17.396691+00:00,561,,Laser at AMC,61,3,58,4.9,https://www.amctheatres.com/showtimes/145315708/seats,Laser at AMC @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Eastchase 9,Houston,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-08T07:21:23.023336+00:00,261,,Laser at AMC,44,5,39,11.4,https://www.amctheatres.com/showtimes/145491826/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Eastchase 9,Houston,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-08T07:21:23.023336+00:00,426,,Laser at AMC,44,12,32,27.3,https://www.amctheatres.com/showtimes/145491825/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Penn Square 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:40pm,2026-08-08T07:21:25.426156+00:00,221,,,73,3,70,4.1,https://www.amctheatres.com/showtimes/145809240/seats,Unknown format @ 10:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Penn Square 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:21:25.426156+00:00,396,,,73,26,47,35.6,https://www.amctheatres.com/showtimes/145438565/seats,Unknown format @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Stillwater 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-08T07:21:23.310316+00:00,261,,,72,8,64,11.1,https://www.amctheatres.com/showtimes/145367734/seats,Unknown format @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Stillwater 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:25pm,2026-08-08T07:21:23.310316+00:00,416,,,58,18,40,31,https://www.amctheatres.com/showtimes/145367733/seats,Unknown format @ 7:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Stillwater 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:45pm,2026-08-08T07:21:23.310316+00:00,516,,,72,2,70,2.8,https://www.amctheatres.com/showtimes/145367732/seats,Unknown format @ 5:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC University Place 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45pm,2026-08-08T07:21:29.105040+00:00,216,,,72,0,72,0,https://www.amctheatres.com/showtimes/145366765/seats,Unknown format @ 10:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC University Place 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:21:29.105040+00:00,396,,,65,8,57,12.3,https://www.amctheatres.com/showtimes/145366711/seats,Unknown format @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Springfield 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:30pm,2026-08-08T07:21:32.087548+00:00,231,,,41,1,40,2.4,https://www.amctheatres.com/showtimes/145487081/seats,Unknown format @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Springfield 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,8:00pm,2026-08-08T07:21:32.087548+00:00,381,,,55,24,31,43.6,https://www.amctheatres.com/showtimes/145487078/seats,Unknown format @ 8:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Springfield 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:10pm,2026-08-08T07:21:32.087548+00:00,551,,,55,14,41,25.5,https://www.amctheatres.com/showtimes/145487079/seats,Unknown format @ 5:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Decatur 12,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:25pm,2026-08-08T07:21:32.539250+00:00,236,,,233,0,233,0,https://www.amctheatres.com/showtimes/145760530/seats,Unknown format @ 10:25pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Decatur 12,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,8:00pm,2026-08-08T07:21:32.539250+00:00,381,,,178,4,174,2.2,https://www.amctheatres.com/showtimes/145299755/seats,Unknown format @ 8:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Decatur 12,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:20pm,2026-08-08T07:21:32.539250+00:00,541,,,178,0,178,0,https://www.amctheatres.com/showtimes/145299754/seats,Unknown format @ 5:20pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Hammond Palace 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:40pm,2026-08-08T07:21:42.651911+00:00,281,,,41,1,40,2.4,https://www.amctheatres.com/showtimes/145481477/seats,Unknown format @ 9:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Hammond Palace 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,6:50pm,2026-08-08T07:21:42.651911+00:00,451,,,41,12,29,29.3,https://www.amctheatres.com/showtimes/145481476/seats,Unknown format @ 6:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Southern Hills 12,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:15pm,2026-08-08T07:21:42.135671+00:00,246,,,43,5,38,11.6,https://www.amctheatres.com/showtimes/145503839/seats,Unknown format @ 10:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Southern Hills 12,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:21:42.135671+00:00,396,,,43,20,23,46.5,https://www.amctheatres.com/showtimes/145357019/seats,Unknown format @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Southern Hills 12,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:00pm,2026-08-08T07:21:42.135671+00:00,561,,,43,16,27,37.2,https://www.amctheatres.com/showtimes/145357020/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Longview 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:50pm,2026-08-08T07:21:48.288599+00:00,271,,,50,2,48,4,https://www.amctheatres.com/showtimes/145441559/seats,Unknown format @ 9:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Longview 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:10pm,2026-08-08T07:21:48.288599+00:00,431,,,50,14,36,28,https://www.amctheatres.com/showtimes/145441558/seats,Unknown format @ 7:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Boerne 11,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-08T07:21:51.154691+00:00,261,,,114,4,110,3.5,https://www.amctheatres.com/showtimes/145361103/seats,Unknown format @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Boerne 11,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-08T07:21:51.154691+00:00,426,,,114,21,93,18.4,https://www.amctheatres.com/showtimes/145361104/seats,Unknown format @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Dakota Square 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:15pm,2026-08-08T07:21:37.147510+00:00,246,,,43,1,42,2.3,https://www.amctheatres.com/showtimes/145313486/seats,Unknown format @ 10:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Dakota Square 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:00pm,2026-08-08T07:21:37.147510+00:00,441,,,47,12,35,25.5,https://www.amctheatres.com/showtimes/145313485/seats,Unknown format @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Houma Palace 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:45pm,2026-08-08T07:21:54.648034+00:00,276,,,121,1,120,0.8,https://www.amctheatres.com/showtimes/145415267/seats,Unknown format @ 9:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Houma Palace 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:00pm,2026-08-08T07:21:54.648034+00:00,441,,,121,7,114,5.8,https://www.amctheatres.com/showtimes/145415269/seats,Unknown format @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Robinson Crossing 6,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,11:00pm,2026-08-08T07:21:58.171368+00:00,201,,,70,6,64,8.6,https://www.amctheatres.com/showtimes/145845742/seats,Unknown format @ 11:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Robinson Crossing 6,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:50pm,2026-08-08T07:21:58.171368+00:00,391,,,70,7,63,10,https://www.amctheatres.com/showtimes/145845741/seats,Unknown format @ 7:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Birchwood 10,Minneapolis,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:55pm,2026-08-08T07:22:01.485435+00:00,266,,,43,2,41,4.7,https://www.amctheatres.com/showtimes/145295771/seats,Unknown format @ 9:55pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Birchwood 10,Minneapolis,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-08T07:22:01.485435+00:00,427,,,43,6,37,14,https://www.amctheatres.com/showtimes/145295763/seats,Unknown format @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Machesney Park 14,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-08T07:22:05.306007+00:00,262,,,150,0,150,0,https://www.amctheatres.com/showtimes/145348010/seats,Unknown format @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Machesney Park 14,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:20pm,2026-08-08T07:22:05.306007+00:00,422,,,150,6,144,4,https://www.amctheatres.com/showtimes/145348009/seats,Unknown format @ 7:20pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lufkin 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45pm,2026-08-08T07:22:07.017210+00:00,217,,,45,5,40,11.1,https://www.amctheatres.com/showtimes/145506500/seats,Unknown format @ 10:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lufkin 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:55pm,2026-08-08T07:22:07.017210+00:00,386,,,45,6,39,13.3,https://www.amctheatres.com/showtimes/145506499/seats,Unknown format @ 7:55pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lufkin 9,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:05pm,2026-08-08T07:22:07.017210+00:00,557,,,45,4,41,8.9,https://www.amctheatres.com/showtimes/145506498/seats,Unknown format @ 5:05pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Sikes Senter 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:40pm,2026-08-08T07:22:11.084269+00:00,221,,,35,0,35,0,https://www.amctheatres.com/showtimes/145430657/seats,Unknown format @ 10:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Sikes Senter 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:50pm,2026-08-08T07:22:11.084269+00:00,392,,,35,0,35,0,https://www.amctheatres.com/showtimes/145430658/seats,Unknown format @ 7:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Sikes Senter 10,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:00pm,2026-08-08T07:22:11.084269+00:00,562,,,35,2,33,5.7,https://www.amctheatres.com/showtimes/145430659/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,Cinema Centre 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:15pm,2026-08-08T07:22:00.481893+00:00,307,,,92,6,86,6.5,https://www.amctheatres.com/showtimes/145795075/seats,Unknown format @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,Cinema Centre 8,,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,6:30pm,2026-08-08T07:22:00.481893+00:00,472,,,92,4,88,4.3,https://www.amctheatres.com/showtimes/145795061/seats,Unknown format @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Naperville 16,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-08T07:22:22.495413+00:00,262,,Laser at AMC,153,7,146,4.6,https://www.amctheatres.com/showtimes/145434354/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Naperville 16,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-08T07:22:22.495413+00:00,427,,Laser at AMC,153,38,115,24.8,https://www.amctheatres.com/showtimes/145434353/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC New Lenox 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-08T07:22:22.497175+00:00,262,,Laser at AMC,31,16,15,51.6,https://www.amctheatres.com/showtimes/145292552/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC New Lenox 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-08T07:22:22.497175+00:00,427,,Laser at AMC,31,21,10,67.7,https://www.amctheatres.com/showtimes/145292551/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lake In The Hills 12,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:45pm,2026-08-08T07:22:29.015415+00:00,277,,Laser at AMC,48,11,37,22.9,https://www.amctheatres.com/showtimes/145297397/seats,Laser at AMC @ 9:45pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Lake In The Hills 12,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:00pm,2026-08-08T07:22:29.015415+00:00,442,,Laser at AMC,48,14,34,29.2,https://www.amctheatres.com/showtimes/145297396/seats,Laser at AMC @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Quarry Cinemas 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:30pm,2026-08-08T07:22:28.671376+00:00,232,,Laser at AMC,153,0,153,0,https://www.amctheatres.com/showtimes/145288552/seats,Laser at AMC @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Quarry Cinemas 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:22:28.671376+00:00,397,,Laser at AMC,153,15,138,9.8,https://www.amctheatres.com/showtimes/145288551/seats,Laser at AMC @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Quarry Cinemas 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:00pm,2026-08-08T07:22:28.671376+00:00,562,,Laser at AMC,153,2,151,1.3,https://www.amctheatres.com/showtimes/145288553/seats,Laser at AMC @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Galewood Crossings 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:30pm,2026-08-08T07:22:37.358620+00:00,232,,,146,3,143,2.1,https://www.amctheatres.com/showtimes/145498411/seats,Unknown format @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Galewood Crossings 14,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:45pm,2026-08-08T07:22:37.358620+00:00,397,,,146,7,139,4.8,https://www.amctheatres.com/showtimes/145498410/seats,Unknown format @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
2026-08-07,20260808-021516-e0c239,2026-08-07,Friday,AMC Crestwood 18,Chicago,CT,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45pm,2026-08-08T07:22:22.489948+00:00,217,,Laser at AMC,51,9,42,17.6,https://www.amctheatres.com/showtimes/145309055/seats,Laser at AMC @ 10:45pm (saved link); showtime_window=sat-sun-10-23-v1; cohort=expansion
